PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Interpose PUF,Logistic regression Attack,130,1.9,0.7305
Interpose PUF,Logistic regression Attack,130,2.0,0.7275
Interpose PUF,Logistic regression Attack,130,2.1,0.7245
Interpose PUF,Logistic regression Attack,130,2.2,0.721
Interpose PUF,Logistic regression Attack,130,2.3,0.717
Interpose PUF,Logistic regression Attack,130,2.4,0.716
Interpose PUF,Logistic regression Attack,130,2.5,0.711
Interpose PUF,Logistic regression Attack,130,2.6,0.7075
Interpose PUF,Logistic regression Attack,130,2.7,0.7065
Interpose PUF,Logistic regression Attack,130,2.8,0.704
Interpose PUF,Logistic regression Attack,130,2.9,0.7015
Interpose PUF,Logistic regression Attack,140,0.8,0.737
Interpose PUF,Logistic regression Attack,140,0.9,0.736
Interpose PUF,Logistic regression Attack,140,1.0,0.7355
Interpose PUF,Logistic regression Attack,140,1.1,0.7355
Interpose PUF,Logistic regression Attack,140,1.2,0.7365
Interpose PUF,Logistic regression Attack,140,1.3,0.736
Interpose PUF,Logistic regression Attack,140,1.4,0.735
Interpose PUF,Logistic regression Attack,140,1.5,0.7335
Interpose PUF,Logistic regression Attack,140,1.6,0.7325
Interpose PUF,Logistic regression Attack,140,1.7,0.732
Interpose PUF,Logistic regression Attack,140,1.8,0.733
Interpose PUF,Logistic regression Attack,140,1.9,0.7315
Interpose PUF,Logistic regression Attack,140,2.0,0.7285
Interpose PUF,Logistic regression Attack,140,2.1,0.7275
Interpose PUF,Logistic regression Attack,140,2.2,0.723
Interpose PUF,Logistic regression Attack,140,2.3,0.718
Interpose PUF,Logistic regression Attack,140,2.4,0.7155
Interpose PUF,Logistic regression Attack,140,2.5,0.7165
Interpose PUF,Logistic regression Attack,140,2.6,0.7105
Interpose PUF,Logistic regression Attack,140,2.7,0.7075
Interpose PUF,Logistic regression Attack,140,2.8,0.7055
Interpose PUF,Logistic regression Attack,140,2.9,0.7035
