PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,MLP Attack,80,1.1,0.9805
Arbiter PUF,MLP Attack,80,1.2,0.983
Arbiter PUF,MLP Attack,80,1.3,0.984
Arbiter PUF,MLP Attack,80,1.4,0.987
Arbiter PUF,MLP Attack,80,1.5,0.988
Arbiter PUF,MLP Attack,80,1.6,0.9865
Arbiter PUF,MLP Attack,80,1.7,0.984
Arbiter PUF,MLP Attack,80,1.8,0.978
Arbiter PUF,MLP Attack,80,1.9,0.973
Arbiter PUF,MLP Attack,80,2.0,0.968
Arbiter PUF,MLP Attack,80,2.1,0.963
Arbiter PUF,MLP Attack,80,2.2,0.958
Arbiter PUF,MLP Attack,80,2.3,0.954
Arbiter PUF,MLP Attack,80,2.4,0.9485
Arbiter PUF,MLP Attack,80,2.5,0.942
Arbiter PUF,MLP Attack,80,2.6,0.935
Arbiter PUF,MLP Attack,80,2.7,0.929
Arbiter PUF,MLP Attack,80,2.8,0.9245
Arbiter PUF,MLP Attack,80,2.9,0.918
Arbiter PUF,MLP Attack,90,0.8,0.964
Arbiter PUF,MLP Attack,90,0.9,0.969
Arbiter PUF,MLP Attack,90,1.0,0.9725
Arbiter PUF,MLP Attack,90,1.1,0.9775
Arbiter PUF,MLP Attack,90,1.2,0.9815
Arbiter PUF,MLP Attack,90,1.3,0.984
Arbiter PUF,MLP Attack,90,1.4,0.988
Arbiter PUF,MLP Attack,90,1.5,0.9885
Arbiter PUF,MLP Attack,90,1.6,0.986
Arbiter PUF,MLP Attack,90,1.7,0.985
Arbiter PUF,MLP Attack,90,1.8,0.982
Arbiter PUF,MLP Attack,90,1.9,0.975
Arbiter PUF,MLP Attack,90,2.0,0.971
Arbiter PUF,MLP Attack,90,2.1,0.967
Arbiter PUF,MLP Attack,90,2.2,0.961
Arbiter PUF,MLP Attack,90,2.3,0.9575
Arbiter PUF,MLP Attack,90,2.4,0.9535
Arbiter PUF,MLP Attack,90,2.5,0.947
Arbiter PUF,MLP Attack,90,2.6,0.94
Arbiter PUF,MLP Attack,90,2.7,0.9345
Arbiter PUF,MLP Attack,90,2.8,0.929
Arbiter PUF,MLP Attack,90,2.9,0.9245
Arbiter PUF,MLP Attack,100,0.8,0.964
Arbiter PUF,MLP Attack,100,0.9,0.9665
Arbiter PUF,MLP Attack,100,1.0,0.9715
Arbiter PUF,MLP Attack,100,1.1,0.976
Arbiter PUF,MLP Attack,100,1.2,0.981
Arbiter PUF,MLP Attack,100,1.3,0.9835
Arbiter PUF,MLP Attack,100,1.4,0.985
Arbiter PUF,MLP Attack,100,1.5,0.987
Arbiter PUF,MLP Attack,100,1.6,0.988
Arbiter PUF,MLP Attack,100,1.7,0.987
Arbiter PUF,MLP Attack,100,1.8,0.9845
Arbiter PUF,MLP Attack,100,1.9,0.9785
Arbiter PUF,MLP Attack,100,2.0,0.9735
Arbiter PUF,MLP Attack,100,2.1,0.9695
Arbiter PUF,MLP Attack,100,2.2,0.9655
Arbiter PUF,MLP Attack,100,2.3,0.96
Arbiter PUF,MLP Attack,100,2.4,0.957
Arbiter PUF,MLP Attack,100,2.5,0.9525
Arbiter PUF,MLP Attack,100,2.6,0.946
Arbiter PUF,MLP Attack,100,2.7,0.9385
Arbiter PUF,MLP Attack,100,2.8,0.9345
Arbiter PUF,MLP Attack,100,2.9,0.929
Arbiter PUF,MLP Attack,110,0.8,0.9625
Arbiter PUF,MLP Attack,110,0.9,0.9655
Arbiter PUF,MLP Attack,110,1.0,0.9705
Arbiter PUF,MLP Attack,110,1.1,0.9735
Arbiter PUF,MLP Attack,110,1.2,0.9785
Arbiter PUF,MLP Attack,110,1.3,0.983
Arbiter PUF,MLP Attack,110,1.4,0.9845
Arbiter PUF,MLP Attack,110,1.5,0.988
Arbiter PUF,MLP Attack,110,1.6,0.9885
Arbiter PUF,MLP Attack,110,1.7,0.9855
Arbiter PUF,MLP Attack,110,1.8,0.9855
Arbiter PUF,MLP Attack,110,1.9,0.9835
Arbiter PUF,MLP Attack,110,2.0,0.977
Arbiter PUF,MLP Attack,110,2.1,0.973
Arbiter PUF,MLP Attack,110,2.2,0.9685
Arbiter PUF,MLP Attack,110,2.3,0.964
Arbiter PUF,MLP Attack,110,2.4,0.9595
Arbiter PUF,MLP Attack,110,2.5,0.956
Arbiter PUF,MLP Attack,110,2.6,0.9525
Arbiter PUF,MLP Attack,110,2.7,0.946
Arbiter PUF,MLP Attack,110,2.8,0.9385
Arbiter PUF,MLP Attack,110,2.9,0.934
Arbiter PUF,MLP Attack,120,0.8,0.9615
Arbiter PUF,MLP Attack,120,0.9,0.9645
Arbiter PUF,MLP Attack,120,1.0,0.9695
Arbiter PUF,MLP Attack,120,1.1,0.9725
Arbiter PUF,MLP Attack,120,1.2,0.977
Arbiter PUF,MLP Attack,120,1.3,0.981
Arbiter PUF,MLP Attack,120,1.4,0.983
Arbiter PUF,MLP Attack,120,1.5,0.9855
Arbiter PUF,MLP Attack,120,1.6,0.987
Arbiter PUF,MLP Attack,120,1.7,0.9885
Arbiter PUF,MLP Attack,120,1.8,0.9865
Arbiter PUF,MLP Attack,120,1.9,0.985
Arbiter PUF,MLP Attack,120,2.0,0.9815
Arbiter PUF,MLP Attack,120,2.1,0.975
Arbiter PUF,MLP Attack,120,2.2,0.971
Arbiter PUF,MLP Attack,120,2.3,0.967
Arbiter PUF,MLP Attack,120,2.4,0.963
Arbiter PUF,MLP Attack,120,2.5,0.959
Arbiter PUF,MLP Attack,120,2.6,0.955
Arbiter PUF,MLP Attack,120,2.7,0.951
Arbiter PUF,MLP Attack,120,2.8,0.945
Arbiter PUF,MLP Attack,120,2.9,0.9385
Arbiter PUF,MLP Attack,130,0.8,0.96
Arbiter PUF,MLP Attack,130,0.9,0.964
Arbiter PUF,MLP Attack,130,1.0,0.9675
Arbiter PUF,MLP Attack,130,1.1,0.9715
Arbiter PUF,MLP Attack,130,1.2,0.9755
Arbiter PUF,MLP Attack,130,1.3,0.9805
Arbiter PUF,MLP Attack,130,1.4,0.9825
Arbiter PUF,MLP Attack,130,1.5,0.984
Arbiter PUF,MLP Attack,130,1.6,0.988
Arbiter PUF,MLP Attack,130,1.7,0.988
Arbiter PUF,MLP Attack,130,1.8,0.986
Arbiter PUF,MLP Attack,130,1.9,0.986
Arbiter PUF,MLP Attack,130,2.0,0.984
Arbiter PUF,MLP Attack,130,2.1,0.979
Arbiter PUF,MLP Attack,130,2.2,0.9735
Arbiter PUF,MLP Attack,130,2.3,0.97
Arbiter PUF,MLP Attack,130,2.4,0.9665
Arbiter PUF,MLP Attack,130,2.5,0.9615
Arbiter PUF,MLP Attack,130,2.6,0.958
Arbiter PUF,MLP Attack,130,2.7,0.9545
Arbiter PUF,MLP Attack,130,2.8,0.951
Arbiter PUF,MLP Attack,130,2.9,0.944
Arbiter PUF,MLP Attack,140,0.8,0.958
Arbiter PUF,MLP Attack,140,0.9,0.964
Arbiter PUF,MLP Attack,140,1.0,0.9665
Arbiter PUF,MLP Attack,140,1.1,0.9705
Arbiter PUF,MLP Attack,140,1.2,0.973
Arbiter PUF,MLP Attack,140,1.3,0.978
Arbiter PUF,MLP Attack,140,1.4,0.9815
Arbiter PUF,MLP Attack,140,1.5,0.9835
Arbiter PUF,MLP Attack,140,1.6,0.986
Arbiter PUF,MLP Attack,140,1.7,0.987
Arbiter PUF,MLP Attack,140,1.8,0.9885
Arbiter PUF,MLP Attack,140,1.9,0.986
Arbiter PUF,MLP Attack,140,2.0,0.985
Arbiter PUF,MLP Attack,140,2.1,0.9825
Arbiter PUF,MLP Attack,140,2.2,0.9765
Arbiter PUF,MLP Attack,140,2.3,0.973
Arbiter PUF,MLP Attack,140,2.4,0.969
Arbiter PUF,MLP Attack,140,2.5,0.9655
Arbiter PUF,MLP Attack,140,2.6,0.9605
Arbiter PUF,MLP Attack,140,2.7,0.9575
Arbiter PUF,MLP Attack,140,2.8,0.954
Arbiter PUF,MLP Attack,140,2.9,0.951
